, Destination Port, Flow Duration,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Max, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward
29289,8080,999865,0,0,0.0,0.0,6.0,18.00243033,6.000810109,199973.0,499427,92,60,3.000405055,6,2.571428571,3.207134903,10.28571429,3.0,0.0,6.0,92,0,8192,0
29290,21,8170094,110,26,12.22222222,10.02219759,12.53333333,36.47448854,2.937542701,355221.4783,3188712,296,488,1.835964188,34,11.92,12.77340988,163.16,12.41666667,12.22222222,12.53333333,296,110,29200,227
29291,22,103,0,0,0.0,0.0,0.0,0.0,19417.47573,103.0,103,32,32,9708.737864,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29292,51494,49,43,31,14.33333333,14.43375673,0.0,877551.0204,61224.4898,24.5,48,60,0,0.0,31,12.25,12.5,156.25,16.33333333,14.33333333,0.0,60,43,30016,-1
29293,53,158,88,44,44.0,0.0,100.0,1822784.81,25316.4557,52.66666667,152,64,64,12658.22785,100,66.4,30.67246322,940.8,83.0,44.0,100.0,64,88,-1,-1
29294,22,11656689,2008,640,95.61904762,140.0451628,85.78125,407.7487184,4.54674565,224167.0962,2223913,680,1032,2.745204921,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29295,22,11398811,2008,640,91.27272727,138.1821372,85.78125,416.9733141,4.737336201,215071.9057,2179826,712,1032,2.807310341,976,86.41818182,188.2012015,35419.69226,88.01851852,91.27272727,85.78125,712,2008,29200,247
29296,21,9119557,101,23,11.22222222,8.941165721,12.53333333,31.69013583,2.631706781,396502.4783,3391986,296,488,1.644816738,34,11.56,12.50359948,156.34,12.04166667,11.22222222,12.53333333,296,101,29200,227
29297,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29298,21,259,14,14,7.0,9.899494937,0.0,54054.05405,11583.01158,129.5,183,64,20,3861.003861,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29299,443,265481,376,201,53.71428571,78.68653906,701.6,14630.04885,45.20097483,24134.63636,85845,152,112,18.83373951,1460,298.7692308,539.9757948,291573.859,323.6666667,53.71428571,701.6,152,376,8192,60
29300,6995,976,0,0,0.0,0.0,0.0,0.0,2049.180328,976.0,976,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,40905,-1
29301,0,109634422,0,0,0.0,0.0,0.0,0.0,1.048940633,961705.4561,24000000,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1
29302,53,39381526,408,44,40.8,6.746192342,164.0,27.01774431,0.355496636,3029348.154,31600000,320,104,0.101570467,284,73.86666667,85.49508479,7309.409524,79.14285714,40.8,164.0,320,408,-1,-1
29303,21,4,14,14,7.0,9.899494937,0.0,3500000.0,500000.0,4.0,4,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29304,443,4,12,6,6.0,0.0,0.0,3000000.0,500000.0,4.0,4,40,0,0.0,6,6.0,0.0,0.0,9.0,6.0,0.0,40,12,0,-1
29305,21,9697397,109,24,12.11111111,9.829095132,12.53333333,30.62677541,2.474890942,421625.9565,3568736,296,488,1.546806839,34,11.88,12.72242115,161.86,12.375,12.11111111,12.53333333,296,109,29200,227
29306,443,115965648,1077,517,53.85,147.4674897,54.88235294,17.33271908,0.319060003,3221268.0,10000000,648,552,0.146595137,774,52.89473684,163.5106062,26735.71835,54.32432432,53.85,54.88235294,648,1077,29200,972
29307,2982,19,6,6,6.0,0.0,6.0,631578.9474,105263.1579,19.0,19,20,20,52631.57895,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,16390
29308,22,82,0,0,0.0,0.0,0.0,0.0,24390.2439,82.0,82,32,32,12195.12195,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29309,21,267033,176,43,9.777777778,13.02285573,17.44,2291.851569,161.0287867,6357.928571,85551,384,524,93.62138762,50,13.90909091,15.01598866,225.4799154,14.23255814,9.777777778,17.44,384,176,8192,229
29310,12012,12,0,0,0.0,0.0,0.0,0.0,166666.6667,12.0,12,20,20,83333.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,106,256
29311,53,72567,55,55,55.0,0.0,128.0,2521.807433,27.56073697,72567.0,72567,20,20,13.78036849,128,79.33333333,42.14656965,1776.333333,119.0,55.0,128.0,20,55,-1,-1
29312,22,27,0,0,0.0,0.0,0.0,0.0,74074.07407,27.0,27,32,32,37037.03704,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29313,21,9702793,101,21,11.22222222,8.842762263,12.53333333,29.78523813,2.473514585,421860.5652,3672091,296,488,1.545946616,34,11.56,12.48025107,155.7566667,12.04166667,11.22222222,12.53333333,296,101,29200,227
29314,88,1144,3150,1575,350.0,694.5097192,525.3333333,5508741.259,13111.88811,81.71428571,825,304,208,5244.755245,1576,393.875,704.585067,496440.1167,420.1333333,350.0,525.3333333,304,3150,29200,2081
29315,22,32,0,0,0.0,0.0,0.0,0.0,62500.0,32.0,32,32,32,31250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29316,51584,50,6,6,6.0,0.0,6.0,240000.0,40000.0,50.0,50,20,20,20000.0,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
29317,443,121857,502,198,50.2,78.89064161,465.4444444,38495.94196,155.9204642,6769.833333,36448,212,192,73.85706197,1430,234.55,456.1205375,208045.9447,246.8947368,50.2,465.4444444,212,502,8192,351
29318,52914,60,0,0,0.0,0.0,0.0,0.0,33333.33333,60.0,60,20,20,16666.66667,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,58,256
29319,53,233,92,46,46.0,0.0,174.0,1888412.017,17167.38197,77.66666667,137,64,64,8583.690987,174,97.2,70.10848736,4915.2,121.5,46.0,174.0,64,92,-1,-1
29320,53,188,78,39,39.0,0.0,55.0,1000000.0,21276.59574,62.66666667,93,40,52,10638.29787,55,45.4,8.76356092,76.8,56.75,39.0,55.0,40,78,-1,-1
29321,22,64,0,0,0.0,0.0,0.0,0.0,31250.0,64.0,64,32,32,15625.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29322,21,221,14,14,7.0,9.899494937,0.0,63348.41629,13574.66063,110.5,181,64,20,4524.886878,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29323,22,77,0,0,0.0,0.0,0.0,0.0,25974.02597,77.0,77,32,32,12987.01299,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29324,21,228,14,14,7.0,9.899494937,0.0,61403.50877,13157.89474,114.0,137,64,20,4385.964912,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29325,53,165,100,50,50.0,0.0,114.0,1987878.788,24242.42424,55.0,158,64,64,12121.21212,114,75.6,35.05424368,1228.8,94.5,50.0,114.0,64,100,-1,-1
29326,21,204,14,14,7.0,9.899494937,0.0,68627.45098,14705.88235,102.0,128,64,20,4901.960784,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29327,54500,8085,0,0,0.0,0.0,0.0,0.0,247.3716759,8085.0,8085,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,913,-1
29328,3610,127,6,6,6.0,0.0,6.0,94488.18898,15748.0315,127.0,127,20,20,7874.015748,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
29329,53,159,46,23,23.0,0.0,23.0,578616.3522,25157.2327,53.0,107,64,64,12578.61635,23,23.0,0.0,0.0,28.75,23.0,23.0,64,46,-1,-1
29330,21,8726128,109,28,12.11111111,10.10500426,12.53333333,34.03571435,2.750360756,379396.8696,2935880,296,488,1.718975472,34,11.88,12.79426955,163.6933333,12.375,12.11111111,12.53333333,296,109,29200,227
29331,22,106,0,0,0.0,0.0,0.0,0.0,18867.92453,106.0,106,32,32,9433.962264,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29332,22,167,0,0,0.0,0.0,0.0,0.0,17964.07186,83.5,166,40,20,5988.023952,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,16062,245
29333,22,44,0,0,0.0,0.0,0.0,0.0,45454.54545,44.0,44,32,32,22727.27273,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29334,22,75,0,0,0.0,0.0,0.0,0.0,26666.66667,75.0,75,32,32,13333.33333,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29335,443,67278630,2255,620,112.75,199.5127947,373.0555556,133.3261394,0.564815306,1818341.351,10000000,412,444,0.267544092,1831,230.0,440.0688343,193660.5789,236.0526316,112.75,373.0555556,412,2255,8192,254
29336,443,249188,318,192,45.42857143,79.889209,803.0,17388.47778,48.15641203,22653.45455,84598,232,168,20.06517168,1448,333.3076923,581.2405389,337840.5641,361.0833333,45.42857143,803.0,232,318,29200,4572
29337,135,79,0,0,0.0,0.0,0.0,0.0,25316.4557,79.0,79,20,20,12658.22785,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,254,2051
29338,53,193,64,32,32.0,0.0,48.0,829015.544,20725.3886,64.33333333,187,40,40,10362.6943,48,38.4,8.76356092,76.8,48.0,32.0,48.0,40,64,-1,-1
29339,3647,28,6,6,6.0,0.0,6.0,428571.4286,71428.57143,28.0,28,20,20,35714.28571,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
29340,21,49,14,14,7.0,9.899494937,0.0,285714.2857,40816.32653,49.0,49,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29341,443,246608,841,357,60.07142857,113.3656197,564.6666667,24017.87452,93.26542529,11209.45455,104515,460,296,36.49516642,1448,246.7916667,457.9635432,209730.6069,257.5217391,60.07142857,564.6666667,460,841,65535,972
29342,443,60740706,1551,1169,110.7857143,310.010466,415.6428571,121.3354353,0.460975873,2249655.778,10000000,292,352,0.230487937,1460,254.137931,490.8157731,240900.1232,263.2142857,110.7857143,415.6428571,292,1551,8192,119
29343,80,5571639,0,0,0.0,0.0,0.0,0.0,1.076882404,1114327.8,4551441,104,64,0.358960801,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,8192,29200
29344,443,64067155,74,37,37.0,0.0,0.0,1.155038022,0.031217244,64100000.0,64100000,64,0,0.0,37,37.0,0.0,0.0,55.5,37.0,0.0,64,74,32832,-1
29345,53,121173,164,41,41.0,0.0,167.0,4109.826446,49.51598128,24234.6,87989,80,40,16.50532709,167,77.0,61.4817046,3780.0,89.83333333,41.0,167.0,80,164,-1,-1
29346,21,223,14,14,7.0,9.899494937,0.0,62780.26906,13452.9148,111.5,170,64,20,4484.304933,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29347,53,56766,92,46,46.0,0.0,98.0,5073.459465,70.46471479,18922.0,56759,64,64,35.2323574,98,66.8,28.48157299,811.2,83.5,46.0,98.0,64,92,-1,-1
29348,58631,124,0,0,0.0,0.0,0.0,0.0,16129.03226,124.0,124,20,20,8064.516129,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,127,0
29349,49240,3,0,0,0.0,0.0,0.0,0.0,666666.6667,3.0,3,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,127,-1
29350,22,14361826,2008,640,105.6842105,143.7671932,88.5483871,330.9467752,3.481451453,293098.4898,2637453,616,1000,2.158499901,976,93.19607843,193.9302988,37608.96078,95.06,105.6842105,88.5483871,616,2008,29200,247
29351,443,2001597,74,37,37.0,0.0,0.0,36.97047907,0.999202137,2001597.0,2001597,64,0,0.0,37,37.0,0.0,0.0,55.5,37.0,0.0,64,74,32832,-1
29352,53,174,46,23,23.0,0.0,23.0,528735.6322,22988.50575,58.0,173,64,64,11494.25287,23,23.0,0.0,0.0,28.75,23.0,23.0,64,46,-1,-1
29353,53,240,92,46,46.0,0.0,174.0,1833333.333,16666.66667,80.0,187,64,64,8333.333333,174,97.2,70.10848736,4915.2,121.5,46.0,174.0,64,92,-1,-1
29354,21,9130766,102,23,11.33333333,8.986100378,12.53333333,31.7607526,2.628476077,396989.8261,3660546,296,488,1.642797548,34,11.6,12.51332623,156.5833333,12.08333333,11.33333333,12.53333333,296,102,29200,227
29355,49537,3,124,62,62.0,0.0,0.0,41300000.0,666666.6667,3.0,3,40,0,0.0,62,62.0,0.0,0.0,93.0,62.0,0.0,40,124,-1,-1
29356,21,9000441,113,24,12.55555556,10.3091114,12.53333333,33.44280575,2.666536006,391323.5217,3475478,296,488,1.666585004,34,12.04,12.85327455,165.2066667,12.54166667,12.55555556,12.53333333,296,113,29200,227
29357,53,92016,64,32,32.0,0.0,266.0,6477.134411,43.47070075,30672.0,92010,64,40,21.73535037,266,125.6,128.1670785,16426.8,157.0,32.0,266.0,64,64,-1,-1
29358,80,5822178,0,0,0.0,0.0,0.0,0.0,0.687028119,1940726.0,5792942,72,32,0.17175703,0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,8192,29200
29359,22,34,0,0,0.0,0.0,0.0,0.0,58823.52941,34.0,34,32,32,29411.76471,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29360,56303,194,0,0,0.0,0.0,0.0,0.0,15463.91753,97.0,191,20,40,10309.27835,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,389,16425
29361,58700,79,0,0,0.0,0.0,0.0,0.0,37974.68354,39.5,49,32,64,25316.4557,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,243,290
29362,443,2070,0,0,0.0,0.0,0.0,0.0,966.1835749,2070.0,2070,64,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,329,-1
29363,22,69,0,0,0.0,0.0,0.0,0.0,28985.50725,69.0,69,32,32,14492.75362,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29364,22,12015337,2008,640,95.61904762,140.0451628,85.78125,395.577752,4.411029004,231064.1731,2375708,680,1032,2.663262795,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29365,443,1635964,0,0,0.0,0.0,0.0,0.0,3.667562367,327192.8,495233,92,60,1.833781183,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0,8192,0
29366,8080,77831,210,198,52.5,97.04122835,44.66666667,4419.832714,89.9384564,12971.83333,75895,92,72,38.54505274,198,43.0,76.44232186,5843.428571,49.14285714,52.5,44.66666667,92,210,8192,237
29367,80,69504701,746,372,62.16666667,133.0521657,181.3636364,39.43618145,0.330912869,3159304.591,10000000,252,304,0.158262676,1003,114.2083333,287.0043143,82371.47645,119.173913,62.16666667,181.3636364,252,746,8192,62
29368,443,94655,1550,907,258.3333333,375.6054668,560.5,51904.28398,126.7761872,8605.0,24230,132,132,63.3880936,1460,377.9230769,516.6413104,266918.2436,409.4166667,258.3333333,560.5,132,1550,8192,63
29369,21,9242375,112,29,12.44444444,10.48941265,12.53333333,32.45918933,2.596735147,401842.3913,3288694,296,488,1.622959467,34,12.0,12.9002584,166.4166667,12.5,12.44444444,12.53333333,296,112,29200,227
29370,53,50119,62,31,31.0,0.0,82.0,4509.267942,79.81005208,16706.33333,50112,40,40,39.90502604,82,51.4,27.93385043,780.3,64.25,31.0,82.0,40,62,-1,-1
29371,22,12191383,2024,640,88.0,136.5124037,85.78125,391.1779328,4.511383163,225766.3519,2196188,744,1032,2.624804749,976,85.16071429,186.8941146,34929.41006,86.70909091,88.0,85.78125,744,2024,29200,257
29372,63618,60,0,0,0.0,0.0,0.0,0.0,33333.33333,60.0,60,32,32,16666.66667,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,362,32832
29373,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29374,22,11846065,2008,640,95.61904762,140.0451628,83.18181818,401.230282,4.558475747,223510.6604,2376256,680,1064,2.785735179,976,86.41818182,188.2012015,35419.69226,88.01851852,95.61904762,83.18181818,680,2008,29200,247
29375,53,74500,80,40,40.0,0.0,103.0,3838.926174,53.69127517,24833.33333,74447,64,64,26.84563758,103,65.2,34.50652112,1190.7,81.5,40.0,103.0,64,80,-1,-1
29376,21,8857273,102,25,11.33333333,9.151502609,12.53333333,32.7414544,2.709637605,385098.8261,3207004,296,488,1.693523503,34,11.6,12.55322004,157.5833333,12.08333333,11.33333333,12.53333333,296,102,29200,227
29377,443,212494,0,0,0.0,0.0,0.0,0.0,9.412030457,212494.0,212494,40,20,4.706015229,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,29200,0
29378,3268,8443840,1726,403,156.9090909,196.2928702,48.0,238.5170728,2.013302005,527740.0,8405779,352,168,0.710577178,403,134.2777778,174.0063574,30278.21242,142.1764706,156.9090909,48.0,352,1726,322,0
29379,21,236,14,14,7.0,9.899494937,0.0,59322.0339,12711.86441,118.0,152,64,20,4237.288136,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29380,21,255,14,14,7.0,9.899494937,0.0,54901.96078,11764.70588,127.5,142,64,20,3921.568627,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29381,21,252,14,14,7.0,9.899494937,0.0,55555.55556,11904.7619,126.0,134,64,20,3968.253968,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29382,51123,236,0,0,0.0,0.0,0.0,0.0,8474.576271,236.0,236,32,32,4237.288136,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,939,65535
29383,22,17427742,2376,640,72.0,117.541482,74.5,315.8756883,4.303483492,235510.027,2401971,1124,1412,2.409950756,976,72.43421053,162.6154019,26443.76895,73.4,72.0,74.5,1124,2376,29200,247
29384,22,13734610,2008,640,95.61904762,140.0451628,85.78125,346.0600629,3.858864576,264127.1154,2564231,680,1032,2.329880499,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29385,443,172,0,0,0.0,0.0,0.0,0.0,11627.90698,172.0,172,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,254,-1
29386,443,5212567,361,204,45.125,77.60971497,625.2,668.9602263,2.493972739,434380.5833,4814032,172,104,0.959220284,1615,249.0714286,549.9906942,302489.7637,268.2307692,45.125,625.2,172,361,8192,30016
29387,22,11822180,2008,640,95.61904762,140.0451628,85.78125,402.0409095,4.483098718,227349.6154,2922774,680,1032,2.706776584,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29388,53724,74,6,6,6.0,0.0,6.0,162162.1622,27027.02703,74.0,74,20,20,13513.51351,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,242,256
29389,22,13438508,2008,640,91.27272727,138.1821372,85.78125,353.6850966,4.018303222,253556.7547,2244030,712,1032,2.381216724,976,86.41818182,188.2012015,35419.69226,88.01851852,91.27272727,85.78125,712,2008,29200,247
29390,21,1,14,14,7.0,9.899494937,0.0,14000000.0,2000000.0,1.0,1,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29391,21,8644041,96,19,10.66666667,8.231038817,12.53333333,32.85500381,2.776479195,375827.8696,2884789,296,488,1.735299497,34,11.36,12.34868414,152.49,11.83333333,10.66666667,12.53333333,296,96,29200,227
29392,80,66634,428,428,142.6666667,247.1059152,566.5,40429.81061,105.0514752,11105.66667,32704,104,136,60.02941441,2266,336.75,793.7915793,630105.0714,384.8571429,142.6666667,566.5,104,428,29200,237
29393,21,8911860,108,28,12.0,10.0,12.53333333,33.21416629,2.69304051,387472.1739,3251988,296,488,1.683150319,34,11.84,12.76610094,162.9733333,12.33333333,12.0,12.53333333,296,108,29200,227
29394,22,12701800,2008,640,105.6842105,143.7671932,83.18181818,374.1989324,4.09390795,249054.902,2452392,616,1064,2.598056968,976,89.67924528,191.0076291,36483.91437,91.40384615,105.6842105,83.18181818,616,2008,29200,247
29395,21,3,14,14,7.0,9.899494937,0.0,4666666.667,666666.6667,3.0,3,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29396,80,389689,713,713,142.6,318.8632936,206.3333333,3418.110339,20.52919123,55669.85714,211915,172,108,7.69844671,713,148.0,294.6171244,86799.25,166.5,142.6,206.3333333,172,713,65535,8688
29397,21,272,14,14,7.0,9.899494937,0.0,51470.58824,11029.41176,136.0,187,64,20,3676.470588,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29398,21,220,14,14,7.0,9.899494937,0.0,63636.36364,13636.36364,110.0,139,64,20,4545.454545,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29399,22,11591251,2008,640,95.61904762,140.0451628,85.78125,410.0506494,4.572414142,222908.6731,2207704,680,1032,2.760702878,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29400,443,5037953,618,342,77.25,131.8882102,671.0,921.8029624,2.778906433,387534.8462,4906987,172,128,1.1909599,1460,309.6,538.7489211,290250.4,331.7142857,77.25,671.0,172,618,8192,4945
29401,443,87242,0,0,0.0,0.0,0.0,0.0,22.92473808,87242.0,87242,32,32,11.46236904,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,404,32
29402,22,11968938,2024,640,96.38095238,140.1821944,85.78125,398.4480494,4.428128878,230171.8846,2247621,680,1032,2.673587247,976,88.31481481,189.6409541,35963.69147,89.98113208,96.38095238,85.78125,680,2024,29200,257
29403,21,239,14,14,7.0,9.899494937,0.0,58577.40586,12552.30126,119.5,160,64,20,4184.100418,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29404,53,42894,152,38,38.0,0.0,77.0,10724.1106,186.5062713,6127.714286,42497,80,80,93.25313564,77,55.33333333,20.55480479,422.5,62.25,38.0,77.0,80,152,-1,-1
29405,53021,4,0,0,0.0,0.0,0.0,0.0,500000.0,4.0,4,40,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,360,-1
29406,443,119433782,793,609,72.09090909,179.4928715,112.6666667,15.12972268,0.167456809,6285988.526,58900000,352,288,0.075355564,609,88.23809524,169.3749996,28687.89048,92.65,72.09090909,112.6666667,352,793,237,358
29407,443,87199459,1338,437,58.17391304,131.3505553,1104.958333,319.4629912,0.53899417,1895640.413,86700000,748,776,0.275231065,2796,580.3541667,746.3920449,557101.0847,592.7021277,58.17391304,1104.958333,748,1338,65535,122
29408,56716,60,0,0,0.0,0.0,0.0,0.0,33333.33333,60.0,60,20,20,16666.66667,0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,31350,64209
29409,139,24989,0,0,0.0,0.0,0.0,0.0,80.03521549,24989.0,24989,32,32,40.01760775,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,65535,269
29410,53,69388443,96,51,48.0,4.242640687,94.5,4.107312222,0.057646487,23100000.0,69300000,52,40,0.028823244,112,66.0,28.91366459,836.0,82.5,48.0,94.5,52,96,-1,-1
29411,21,203,14,14,7.0,9.899494937,0.0,68965.51724,14778.32512,101.5,117,64,20,4926.108374,14,7.0,8.082903769,65.33333333,9.333333333,7.0,0.0,64,14,229,0
29412,22,11033379,2008,640,95.61904762,140.0451628,85.78125,430.7837155,4.803605496,212180.3654,2072190,680,1032,2.900290111,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29413,21,8778167,107,25,11.88888889,9.623466689,12.53333333,33.60610478,2.734055982,381659.4348,3091827,296,488,1.708784989,34,11.8,12.66885946,160.5,12.29166667,11.88888889,12.53333333,296,107,29200,227
29414,22,60,0,0,0.0,0.0,0.0,0.0,33333.33333,60.0,60,32,32,16666.66667,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,259,247
29415,443,16,53,53,26.5,37.4766594,0.0,3312500.0,125000.0,16.0,16,64,0,0.0,53,35.33333333,30.59956427,936.3333333,53.0,26.5,0.0,64,53,1324,-1
29416,21,9094452,98,22,10.88888889,8.550503559,12.53333333,31.44774419,2.63897154,395410.9565,3207698,296,488,1.649357213,34,11.44,12.41665548,154.1733333,11.91666667,10.88888889,12.53333333,296,98,29200,227
29417,53,947997,76,38,38.0,0.0,86.0,261.6042034,4.219422635,315999.0,947945,40,40,2.109711318,86,57.2,26.29068276,691.2,71.5,38.0,86.0,40,76,-1,-1
29418,22,12304023,2008,640,95.61904762,140.0451628,85.78125,386.296417,4.307534211,236615.8269,2175574,680,1032,2.600775372,976,88.01851852,189.5902723,35944.47135,89.67924528,95.61904762,85.78125,680,2008,29200,247
29419,53735,72,6,6,6.0,0.0,6.0,166666.6667,27777.77778,72.0,72,20,20,13888.88889,6,6.0,0.0,0.0,9.0,6.0,6.0,20,6,237,256
29420,22,1287949,2624,456,67.28205128,112.9391892,165.85,7188.172824,61.33783248,16512.16667,954646,1264,1296,31.05713037,976,115.725,246.8026411,60911.54367,117.1898734,67.28205128,165.85,1264,2624,29200,243
29421,53,53593,64,32,32.0,0.0,71.0,3843.785569,74.63661299,17864.33333,53585,64,40,37.3183065,71,47.6,21.36117974,456.3,59.5,32.0,71.0,64,64,-1,-1
29422,21,42,14,14,7.0,9.899494937,0.0,333333.3333,47619.04762,42.0,42,64,0,0.0,14,9.333333333,8.082903769,65.33333333,14.0,7.0,0.0,64,14,229,-1
29423,22,12280121,2008,640,95.61904762,140.0451628,88.5483871,387.0483035,4.234485963,240786.6863,2283594,680,1000,2.524405093,976,89.67924528,191.0076291,36483.91437,91.40384615,95.61904762,88.5483871,680,2008,29200,247
29424,53,31525,80,40,40.0,0.0,192.0,14718.4774,126.8834259,10508.33333,31475,64,64,63.44171293,192,100.8,83.25382874,6931.2,126.0,40.0,192.0,64,80,-1,-1
29425,53,98221,128,32,32.0,0.0,48.0,3257.959092,81.44897731,14031.57143,50738,80,80,40.72448865,48,39.11111111,8.432740427,71.11111111,44.0,32.0,48.0,80,128,-1,-1
29426,53,31969,44,44,44.0,0.0,125.0,5286.371172,62.56060559,31969.0,31969,32,40,31.28030279,125,71.0,46.7653718,2187.0,106.5,44.0,125.0,32,44,-1,-1
29427,443,6086782,310,228,51.66666667,88.91494063,36.25,74.75214325,1.642904247,676309.1111,5696711,132,92,0.657161699,228,41.36363636,75.99377965,5775.054545,45.5,51.66666667,36.25,132,310,8192,119
29428,21,8828789,108,25,12.0,9.759610648,12.53333333,33.52668186,2.71837961,383860.3913,2994510,296,488,1.698987256,34,11.84,12.7039364,161.39,12.33333333,12.0,12.53333333,296,108,29200,227
29429,21,8822440,102,22,11.33333333,8.94427191,12.53333333,32.87072511,2.720335871,383584.3478,3067006,296,488,1.700209919,34,11.6,12.50333289,156.3333333,12.08333333,11.33333333,12.53333333,296,102,29200,227
29430,56075,88,0,0,0.0,0.0,0.0,0.0,34090.90909,44.0,85,64,32,11363.63636,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,122,33304
29431,53,168,86,43,43.0,0.0,59.0,1214285.714,23809.52381,56.0,116,40,40,11904.7619,59,49.4,8.76356092,76.8,61.75,43.0,59.0,40,86,-1,-1
